epicfailguy456,BOTTOM,Aphelios,200,True,2202,3,6,7,1.67,235,16,251,6.84,13151,358.34,23928,651.989,1724,19934,2268,14166,1890,14232,16,0,3,8189,1,22843,21,182,14,3,0.08,6,0.16,3,False,False,False,False,1,0,0,0,8.3,6.4,6.6000000000000005,,,331.1,292,448.70000000000005,,,282.8,302,505,,
Zylandis,BOTTOM,Leona,200,True,2202,2,6,4,1.00,35,0,35,0.95,8575,233.65,4179,113.869,2107,1266,805,19354,2011,39441,0,0,0,1263,0,3074,36,143,55,25,0.68,6,0.16,5,False,False,False,False,0,0,0,0,1.3,1.6,0.5,,,243.3,268.9,451.9,,,151.10000000000002,235.7,320.4,,
Joey Desu,TOP,875,100,True,1909,3,6,5,1.33,184,0,184,5.78,11078,348.18,19622,616.721,325,15937,3359,32861,3518,34924,0,0,3,5915,2,5915,29,167,32,11,0.35,4,0.13,4,False,False,False,False,0,0,0,0,8,7.2,2.8,,,474.7,489.8,326.5,,,246.6,386.2,287,,
DynamiteLarry22,JUNGLE,RekSai,100,True,1909,6,3,6,4.00,39,143,182,5.72,11671,366.82,17013,534.72,0,10823,6189,32437,16403,28292,80,15,2,3584,0,34994,19,269,28,6,0.19,6,0.19,5,False,False,False,False,1,0,0,0,0.3,2.1,1.5,,,301,493,366.4,,,240.29999999999998,442.8,339.8,,
Skìzz,MIDDLE,Syndra,100,True,1909,7,6,8,2.50,193,19,212,6.66,13250,416.45,32319,1015.79,29120,921,2277,16330,494,9533,15,4,1,6016,0,9265,46,300,47,14,0.44,3,0.09,5,False,False,False,False,2,0,0,0,7.6000000000000005,7.3,3.3,,,503.2,505.90000000000003,316.3,,,336.7,536.9000000000001,323.5,,
epicfailguy456,BOTTOM,Kalista,100,True,1909,4,3,5,3.00,207,30,237,7.45,12291,386.31,18194,571.839,1300,15119,1774,11001,2155,8752,16,6,3,3773,0,12523,18,330,31,4,0.13,6,0.19,5,False,False,True,False,0,0,0,0,9.1,7.8999999999999995,3,,,317.2,448.4,288.8,,,284.4,459.3,351.3,,
Zylandis,BOTTOM,Taric,100,True,1909,1,4,12,3.25,22,0,22,0.69,7974,250.62,6527,205.144,3498,856,2172,13905,7096,25964,0,0,1,2053,0,4012,30,130,50,26,0.82,4,0.13,6,False,False,False,True,0,0,0,0,1.2,0.7999999999999999,0.2,,,293.1,345.3,227.39999999999998,,,158,311.4,215.10000000000002,,
Luhmo,JUNGLE,Malphite,200,False,1909,4,4,12,4.00,154,0,154,4.84,10406,327.06,18429,579.225,13555,4873,0,23031,971,33689,0,0,0,0,0,4460,36,490,23,11,0.35,2,0.06,3,False,False,False,False,0,0,0,0,5.699999999999999,5.800000000000001,3.8000000000000003,,,428.6,437.6,611.9000000000001,,,218.2,332.2,406,,
Àmànstèr,JUNGLE,Zac,200,False,1909,2,4,15,4.25,22,86,108,3.39,9165,288.06,10983,345.196,9028,1082,873,36160,27803,28686,74,0,1,636,0,17393,35,306,36,10,0.31,10,0.31,5,True,False,False,False,0,0,0,0,0.1,0.8999999999999999,1.2,,,262.6,286.6,611.5,,,254.5,257.70000000000005,322.20000000000005,,
itsGinga,MIDDLE,Orianna,200,False,1909,8,8,12,2.50,184,4,188,5.91,13207,415.10,22573,709.471,21592,808,172,21157,971,9109,0,0,0,0,0,10859,27,309,21,11,0.35,4,0.13,2,False,False,False,False,2,0,0,0,5.199999999999999,6.4,6.3,,,394.2,434.1,720.9000000000001,,,213.20000000000002,357.1,596.5,,
