Yodigi7,JUNGLE,Warwick,200,False,1601,0,6,2,0.33,19,118,137,5.13,6993,262.07,5649,211.705,3326,1344,978,27164,10699,15686,78,10,0,0,0,10692,19,214,20,3,0.11,4,0.15,4,False,False,False,False,0,0,0,0,0.4,1.3,,,,286.9,378.2,,,,228.10000000000002,289,,,
Endowed,MIDDLE,Kassadin,200,False,1601,3,3,0,1.00,182,7,189,7.08,9068,339.84,12284,460.362,11196,733,354,20332,4372,11661,7,0,0,1327,0,1570,12,135,13,8,0.30,1,0.04,1,False,False,False,False,0,0,0,0,6.8999999999999995,8.3,,,,437.29999999999995,512.7,,,,245.7,411.79999999999995,,,
Buzz  Łightyear,BOTTOM,Senna,200,False,1601,0,3,2,0.67,60,0,60,2.25,6106,228.83,11917,446.608,0,11917,0,9932,7096,4134,0,0,0,2085,0,2085,51,164,26,16,0.60,1,0.04,3,False,False,False,False,0,0,0,0,1.1,3.5999999999999996,,,,261.3,401.8,,,,172.2,243.10000000000002,,,
Alex123Gaming,BOTTOM,TahmKench,200,False,1601,0,0,1,1.00,109,0,109,4.08,6125,229.54,2667,99.95,2098,209,360,8663,2332,8477,0,0,1,1149,0,1149,7,62,27,15,0.56,5,0.19,7,False,False,False,False,0,0,0,0,5,4.1,,,,267.2,283.9,,,,209.3,220.9,,,
Noxian Exile,TOP,Garen,100,True,1903,10,0,9,19.00,218,24,242,7.63,15487,488.29,20481,645.749,213,15982,4285,16071,3665,31581,0,9,7,15760,1,28304,33,101,21,11,0.35,3,0.09,2,False,False,False,True,2,0,0,0,7.1,7.5,6.6,,,501,509.3,596.4,,,311,567,515.7,,
whathead,JUNGLE,JarvanIV,100,True,1903,6,4,17,5.75,37,92,129,4.07,11358,358.11,10845,341.934,1580,8880,384,22687,4888,23503,56,4,2,2747,0,25278,26,311,20,5,0.16,6,0.19,0,True,False,True,False,1,0,0,0,0.1,0.6,2.2,,,253.5,345.5,365.4,,,308.7,371.20000000000005,308.8,,
Candle King,MIDDLE,Zoe,100,True,1903,6,2,13,9.50,139,4,143,4.51,10883,343.13,16628,524.267,12682,1732,2213,9841,1613,5286,4,0,0,3003,1,9908,27,117,37,16,0.50,6,0.19,6,False,False,False,False,0,0,0,0,6.3,4.7,2.6,,,482.1,365.6,335.6,,,318.5,352.6,299.2,,
Bowling Pin,BOTTOM,Twitch,100,True,1903,4,1,9,13.00,155,32,187,5.90,11557,364.38,10188,321.219,678,7854,1656,9127,2116,5918,16,8,1,3788,1,15214,15,458,26,7,0.22,4,0.13,2,False,False,False,False,1,0,0,0,4.800000000000001,4.5,5.4,,,315.1,348.7,362.5,,,190.5,343.7,428.5,,
Poptartism,BOTTOM,Nami,100,True,1903,1,0,17,18.00,16,0,16,0.50,7906,249.27,4895,154.335,3531,754,610,3583,10595,3504,0,0,1,2209,0,3242,15,87,70,30,0.95,13,0.41,9,False,False,False,False,0,0,0,0,0,0.5,0.8999999999999999,,,266.7,280.9,403.7,,,132.3,265.8,283.2,,
LastOfADyingBrEd,TOP,875,200,False,1903,1,7,2,0.43,149,4,153,4.82,8250,260.12,6077,191.603,0,4552,1524,19374,210,16175,4,0,0,1278,0,1293,18,89,20,6,0.19,5,0.16,3,False,False,False,False,0,0,0,0,4.5,5.6,4.5,,,363,423.9,359.9,,,204,296.7,249,,
N1zero,JUNGLE,Vi,200,False,1903,1,8,4,0.62,70,126,196,6.18,10126,319.26,6268,197.625,0,5620,647,20699,5647,20842,104,0,0,0,0,8431,16,249,23,5,0.16,5,0.16,4,False,False,False,False,0,0,0,0,0.1,0.5,5.2,,,287.5,354.6,523.5999999999999,,,238.5,352.29999999999995,321.9,,
xDanceGavinDance,MIDDLE,Galio,200,False,1903,4,5,3,1.40,149,4,153,4.82,9447,297.86,13125,413.82,12415,51,658,20057,225,20180,4,0,0,0,0,260,35,76,12,11,0.35,0,0.00,3,False,False,False,False,0,0,0,0,5.4,3.4,5.4,,,426,293.9,414.8,,,204.5,321.5,328.8,,
Muddey,BOTTOM,Kaisa,200,False,1903,1,2,1,1.00,228,8,236,7.44,10135,319.55,8014,252.675,2242,5286,485,9269,875,3858,4,0,0,150,0,353,0,0,27,6,0.19,8,0.25,4,False,False,False,False,0,0,0,0,8.3,7.4,6.699999999999999,,,317.7,373.1,372.6,,,287.6,285.9,354.3,,
